,Value,SpatialDim,TimeDim,IndicatorCode,SpatialDimType,Comments
0,927.7469967532468,SAU,2004,Precipitation,COUNTRY,
0,1159.6900227864583,STP,2004,Precipitation,COUNTRY,
0,936.989990234375,SMR,2004,Precipitation,COUNTRY,
0,737.1199951171875,WSM,2004,Precipitation,COUNTRY,
0,1922.64501953125,VCT,2004,Precipitation,COUNTRY,
0,1774.344970703125,LCA,2004,Precipitation,COUNTRY,
0,1208.260009765625,KNA,2004,Precipitation,COUNTRY,
0,1886.7237548828125,RWA,2004,Precipitation,COUNTRY,
0,798.043142106077,RUS,2004,Precipitation,COUNTRY,
0,1030.567154255319,ROU,2004,Precipitation,COUNTRY,
0,1258.83994140625,QAT,2004,Precipitation,COUNTRY,
0,1288.3482789855072,PRT,2004,Precipitation,COUNTRY,
0,1089.2544755025126,POL,2004,Precipitation,COUNTRY,
0,1070.2880608974358,PHL,2004,Precipitation,COUNTRY,
0,2643.5388015717094,PER,2004,Precipitation,COUNTRY,
0,799.3997321428571,PRY,2004,Precipitation,COUNTRY,
0,3267.167624521073,PNG,2004,Precipitation,COUNTRY,
0,494.3764169730392,PAN,2004,Precipitation,COUNTRY,
0,1678.27001953125,PLW,2004,Precipitation,COUNTRY,
0,598.5012731481481,PAK,2004,Precipitation,COUNTRY,
0,955.4410654362416,OMN,2004,Precipitation,COUNTRY,
0,353.4305984982332,NOR,2004,Precipitation,COUNTRY,
0,698.3505859375,PRK,2004,Precipitation,COUNTRY,
0,171.94849537037038,NGA,2004,Precipitation,COUNTRY,
0,128.2896001344086,NER,2004,Precipitation,COUNTRY,
0,135.09732055664062,NIC,2004,Precipitation,COUNTRY,
0,1703.7590418781726,NZL,2004,Precipitation,COUNTRY,
0,1203.6056547619048,NLD,2004,Precipitation,COUNTRY,
0,2652.260009765625,ABW,2004,Precipitation,COUNTRY,
0,2232.06494140625,CUW,2004,Precipitation,COUNTRY,
0,433.6502477134146,NPL,2004,Precipitation,COUNTRY,
0,2974.14013671875,NRU,2004,Precipitation,COUNTRY,
0,5.430938631208761,NAM,2004,Precipitation,COUNTRY,
0,294.50561242816093,MOZ,2004,Precipitation,COUNTRY,
0,462.1752790178571,MAR,2004,Precipitation,COUNTRY,
0,957.0252757352941,MNE,2004,Precipitation,COUNTRY,
0,1191.853717026379,MNG,2004,Precipitation,COUNTRY,
0,1176.7603236607142,MDA,2004,Precipitation,COUNTRY,
0,985.0399780273438,MCO,2004,Precipitation,COUNTRY,
0,723.852850877193,MEX,2004,Precipitation,COUNTRY,
0,23.963999938964843,MUS,2004,Precipitation,COUNTRY,
0,215.755,MRT,2004,Precipitation,COUNTRY,
0,393.3600260416667,MLT,2004,Precipitation,COUNTRY,
0,137.18472782258064,MLI,2004,Precipitation,COUNTRY,
0,2538.9500325520835,MDV,2004,Precipitation,COUNTRY,
0,2549.688764450867,MYS,2004,Precipitation,COUNTRY,
0,380.56903754340277,MWI,2004,Precipitation,COUNTRY,
0,53.431671750498005,MDG,2004,Precipitation,COUNTRY,
0,929.2437686011905,MKD,2004,Precipitation,COUNTRY,
0,1215.9733072916667,LUX,2004,Precipitation,COUNTRY,
0,1004.0758825231482,LTU,2004,Precipitation,COUNTRY,
0,1192.9100341796875,LIE,2004,Precipitation,COUNTRY,
0,238.6199260242792,LBY,2004,Precipitation,COUNTRY,
0,177.80865009014423,LBR,2004,Precipitation,COUNTRY,
0,10.836500549316407,LSO,2004,Precipitation,COUNTRY,
0,925.5849609375,LBN,2004,Precipitation,COUNTRY,
0,938.9500378024194,LVA,2004,Precipitation,COUNTRY,
0,312.02202599789916,LAO,2004,Precipitation,COUNTRY,
0,1100.9623983739837,KGZ,2004,Precipitation,COUNTRY,
0,869.8623046875,KWT,2004,Precipitation,COUNTRY,
0,903.6836825284091,-99,2004,Precipitation,COUNTRY,
0,2160.3853125,KIR,2004,Precipitation,COUNTRY,
0,759.7706997863248,KEN,2004,Precipitation,COUNTRY,
0,1215.1966836734694,KAZ,2004,Precipitation,COUNTRY,
0,794.9405048076923,JOR,2004,Precipitation,COUNTRY,
0,543.7673992673992,JPN,2004,Precipitation,COUNTRY,
0,76.2360107421875,JAM,2004,Precipitation,COUNTRY,
0,911.8189982476636,ITA,2004,Precipitation,COUNTRY,
0,876.2762784090909,ISR,2004,Precipitation,COUNTRY,
0,1017.7203125,IRL,2004,Precipitation,COUNTRY,
0,715.5356608851674,IRQ,2004,Precipitation,COUNTRY,
0,926.2558510638298,IRN,2004,Precipitation,COUNTRY,
0,2338.0650916104146,IDN,2004,Precipitation,COUNTRY,
0,788.6625388500388,IND,2004,Precipitation,COUNTRY,
0,445.8913294057377,ISL,2004,Precipitation,COUNTRY,
0,1008.5415111940298,HUN,2004,Precipitation,COUNTRY,
0,152.87394339139345,HND,2004,Precipitation,COUNTRY,
0,50.546502685546876,HTI,2004,Precipitation,COUNTRY,
0,2818.0854591836733,GUY,2004,Precipitation,COUNTRY,
0,182.6150105794271,GNB,2004,Precipitation,COUNTRY,
0,156.92811802455358,GIN,2004,Precipitation,COUNTRY,
0,182.15617897727273,GTM,2004,Precipitation,COUNTRY,
0,2217.780029296875,GRD,2004,Precipitation,COUNTRY,
0,831.6123883928572,GRC,2004,Precipitation,COUNTRY,
0,115.74594634433963,GHA,2004,Precipitation,COUNTRY,
0,1168.2879076086956,DEU,2004,Precipitation,COUNTRY,
0,1171.8436748798076,GEO,2004,Precipitation,COUNTRY,
0,190.11642020089286,GMB,2004,Precipitation,COUNTRY,
0,2080.1052927927926,GAB,2004,Precipitation,COUNTRY,
0,1330.4456845238096,FRA,2004,Precipitation,COUNTRY,
0,732.6033528645834,ALA,2004,Precipitation,COUNTRY,
0,569.4397106109325,FIN,2004,Precipitation,COUNTRY,
0,956.3572265625,FJI,2004,Precipitation,COUNTRY,
0,922.7252205882353,ETH,2004,Precipitation,COUNTRY,
0,832.0632233796297,EST,2004,Precipitation,COUNTRY,
0,1062.612580128205,ERI,2004,Precipitation,COUNTRY,
0,2231.9856770833335,GNQ,2004,Precipitation,COUNTRY,
0,166.98229041466345,SLV,2004,Precipitation,COUNTRY,
0,719.9066067351598,EGY,2004,Precipitation,COUNTRY,
0,3297.997135416667,ECU,2004,Precipitation,COUNTRY,
0,250.54774130544354,DOM,2004,Precipitation,COUNTRY,
0,1252.580078125,DMA,2004,Precipitation,COUNTRY,
0,1144.5212545955883,DJI,2004,Precipitation,COUNTRY,
0,272.8195380984491,GRL,2004,Precipitation,COUNTRY,
0,934.8839285714286,DNK,2004,Precipitation,COUNTRY,
0,1152.65078125,CZE,2004,Precipitation,COUNTRY,
0,987.731689453125,-99,2004,Precipitation,COUNTRY,
0,956.77001953125,CYP,2004,Precipitation,COUNTRY,
0,116.14513221153847,CUB,2004,Precipitation,COUNTRY,
0,941.9723135964912,HRV,2004,Precipitation,COUNTRY,
0,144.17216651119404,CIV,2004,Precipitation,COUNTRY,
0,118.46562957763672,CRI,2004,Precipitation,COUNTRY,
0,1388.1686764705883,COD,2004,Precipitation,COUNTRY,
0,1425.0355023734178,COG,2004,Precipitation,COUNTRY,
0,197.63199462890626,COM,2004,Precipitation,COUNTRY,
0,2547.8155691964284,COL,2004,Precipitation,COUNTRY,
0,739.1006216479766,CHN,2004,Precipitation,COUNTRY,
0,124.1050033569336,MAC,2004,Precipitation,COUNTRY,
0,131.76666259765625,HKG,2004,Precipitation,COUNTRY,
0,1138.1002551020408,CHL,2004,Precipitation,COUNTRY,
0,990.7771796218487,TCD,2004,Precipitation,COUNTRY,
0,1415.8551587301588,CAF,2004,Precipitation,COUNTRY,
0,243.83810424804688,CPV,2004,Precipitation,COUNTRY,
0,897.9028137726768,CAN,2004,Precipitation,COUNTRY,
0,1132.6761934673366,CMR,2004,Precipitation,COUNTRY,
0,729.7052352729885,KHM,2004,Precipitation,COUNTRY,
0,571.2773188694267,MMR,2004,Precipitation,COUNTRY,
0,1755.4456380208333,BDI,2004,Precipitation,COUNTRY,
0,114.58862106199187,BFA,2004,Precipitation,COUNTRY,
0,935.5366890822785,BGR,2004,Precipitation,COUNTRY,
0,2282.614990234375,BRN,2004,Precipitation,COUNTRY,
0,1733.1843575418995,BRA,2004,Precipitation,COUNTRY,
0,1.4258704552283654,BWA,2004,Precipitation,COUNTRY,
0,917.3729967948718,BIH,2004,Precipitation,COUNTRY,
0,1122.3081896551723,BOL,2004,Precipitation,COUNTRY,
0,343.82177734375,BTN,2004,Precipitation,COUNTRY,
0,94.91245202850877,BEN,2004,Precipitation,COUNTRY,
0,177.3278937088816,BLZ,2004,Precipitation,COUNTRY,
0,1227.1449819711538,BEL,2004,Precipitation,COUNTRY,
0,1129.40261130137,BLR,2004,Precipitation,COUNTRY,
0,1672.4200439453125,BRB,2004,Precipitation,COUNTRY,
0,386.825634765625,BGD,2004,Precipitation,COUNTRY,
0,1257.572509765625,BHR,2004,Precipitation,COUNTRY,
0,83.23543648097827,BHS,2004,Precipitation,COUNTRY,
0,1346.0147705078125,AZE,2004,Precipitation,COUNTRY,
0,1150.387752757353,AUT,2004,Precipitation,COUNTRY,
0,1721.476890062727,AUS,2004,Precipitation,COUNTRY,
0,1308.505546875,ARM,2004,Precipitation,COUNTRY,
0,1309.5534018987341,ARG,2004,Precipitation,COUNTRY,
0,1043.7833658854167,ATG,2004,Precipitation,COUNTRY,
0,571.1511174636174,AGO,2004,Precipitation,COUNTRY,
0,1099.717529296875,AND,2004,Precipitation,COUNTRY,
0,241.74460862619807,DZA,2004,Precipitation,COUNTRY,
0,958.83078125,ALB,2004,Precipitation,COUNTRY,
0,705.5664446721312,AFG,2004,Precipitation,COUNTRY,
0,1174.239990234375,SXM,2004,Precipitation,COUNTRY,
0,2803.89501953125,TUV,2004,Precipitation,COUNTRY,
0,10.460122699386503,ZWE,2005,Precipitation,COUNTRY,
0,409.84180319579286,ZMB,2005,Precipitation,COUNTRY,
0,1100.6394974226805,YEM,2005,Precipitation,COUNTRY,
0,551.9433704096045,VNM,2005,Precipitation,COUNTRY,
0,2206.583109919571,VEN,2005,Precipitation,COUNTRY,
0,1053.8299560546875,VAT,2005,Precipitation,COUNTRY,
0,945.4833622685185,VUT,2005,Precipitation,COUNTRY,
0,1385.8810861423221,UZB,2005,Precipitation,COUNTRY,
0,1500.3081597222222,URY,2005,Precipitation,COUNTRY,
0,3315.65,FSM,2005,Precipitation,COUNTRY,
0,3502.618582589286,MHL,2005,Precipitation,COUNTRY,
0,1027.3756513026053,USA,2005,Precipitation,COUNTRY,
0,1276.7900390625,IOT,2005,Precipitation,COUNTRY,
0,1120.7533482142858,FLK,2005,Precipitation,COUNTRY,
0,1105.81005859375,JEY,2005,Precipitation,COUNTRY,
0,1081.3399658203125,GGY,2005,Precipitation,COUNTRY,
0,977.8250122070312,IMN,2005,Precipitation,COUNTRY,
0,909.5790653935185,GBR,2005,Precipitation,COUNTRY,
0,977.8460210755813,ARE,2005,Precipitation,COUNTRY,
0,1211.299494219653,UKR,2005,Precipitation,COUNTRY,
0,1320.8728762135922,UGA,2005,Precipitation,COUNTRY,
0,1277.1685791015625,TKM,2005,Precipitation,COUNTRY,
0,1231.8596518987342,TUR,2005,Precipitation,COUNTRY,
0,451.87340389784947,TUN,2005,Precipitation,COUNTRY,
0,1837.8657924107142,TTO,2005,Precipitation,COUNTRY,
0,632.8475341796875,TON,2005,Precipitation,COUNTRY,
0,105.46056082589286,TGO,2005,Precipitation,COUNTRY,
0,2689.994384765625,TLS,2005,Precipitation,COUNTRY,
0,937.6239795918367,THA,2005,Precipitation,COUNTRY,
0,1235.6931267313018,TZA,2005,Precipitation,COUNTRY,
0,1149.4046391752577,TJK,2005,Precipitation,COUNTRY,
0,154.74165852864584,TWN,2005,Precipitation,COUNTRY,
0,1128.7894454656862,SYR,2005,Precipitation,COUNTRY,
0,1169.360008445946,CHE,2005,Precipitation,COUNTRY,
0,633.2310411311054,SWE,2005,Precipitation,COUNTRY,
0,1.1407143047877721,SWZ,2005,Precipitation,COUNTRY,
0,2723.732481060606,SUR,2005,Precipitation,COUNTRY,
0,1027.3248031496064,SSD,2005,Precipitation,COUNTRY,
0,788.2785404624277,SDN,2005,Precipitation,COUNTRY,
0,2699.3855574324325,LKA,2005,Precipitation,COUNTRY,
0,1069.0018318965517,ESP,2005,Precipitation,COUNTRY,
0,509.0951923076923,KOR,2005,Precipitation,COUNTRY,
0,66.10589223130842,ZAF,2005,Precipitation,COUNTRY,
0,750.6175631009615,SOM,2005,Precipitation,COUNTRY,
0,1036.4399671052631,-99,2005,Precipitation,COUNTRY,
0,2341.4854266826924,SLB,2005,Precipitation,COUNTRY,
0,1029.30771484375,SVK,2005,Precipitation,COUNTRY,
0,1002.79296875,SVN,2005,Precipitation,COUNTRY,
0,2544.669921875,SGP,2005,Precipitation,COUNTRY,
0,168.30832248263889,SLE,2005,Precipitation,COUNTRY,
0,732.4200439453125,SYC,2005,Precipitation,COUNTRY,
0,1153.8343039772728,SRB,2005,Precipitation,COUNTRY,
0,192.66294642857142,SEN,2005,Precipitation,COUNTRY,
0,785.6788149350649,SAU,2005,Precipitation,COUNTRY,
0,1121.61669921875,STP,2005,Precipitation,COUNTRY,
0,1041.780029296875,SMR,2005,Precipitation,COUNTRY,
0,550.17626953125,WSM,2005,Precipitation,COUNTRY,
0,1775.570068359375,VCT,2005,Precipitation,COUNTRY,
0,1901.5450439453125,LCA,2005,Precipitation,COUNTRY,
0,1320.9300537109375,KNA,2005,Precipitation,COUNTRY,
0,1963.1680908203125,RWA,2005,Precipitation,COUNTRY,
0,771.7805010051028,RUS,2005,Precipitation,COUNTRY,
0,1215.7524379432625,ROU,2005,Precipitation,COUNTRY,
0,1161.9458984375,QAT,2005,Precipitation,COUNTRY,
0,1280.7302989130435,PRT,2005,Precipitation,COUNTRY,
0,1003.0698806532663,POL,2005,Precipitation,COUNTRY,
0,872.8651175213676,PHL,2005,Precipitation,COUNTRY,
0,2849.0697445972496,PER,2005,Precipitation,COUNTRY,
0,1067.5082142857143,PRY,2005,Precipitation,COUNTRY,
0,3696.954980842912,PNG,2005,Precipitation,COUNTRY,
0,456.37350643382354,PAN,2005,Precipitation,COUNTRY,
0,2065.0266927083335,PLW,2005,Precipitation,COUNTRY,
0,887.3478395061728,PAK,2005,Precipitation,COUNTRY,
0,940.5113255033557,OMN,2005,Precipitation,COUNTRY,
0,379.03594302120143,NOR,2005,Precipitation,COUNTRY,
0,748.877978515625,PRK,2005,Precipitation,COUNTRY,
0,226.06579415954417,NGA,2005,Precipitation,COUNTRY,
0,127.48621471774193,NER,2005,Precipitation,COUNTRY,
0,138.01263427734375,NIC,2005,Precipitation,COUNTRY,
0,1742.5843908629442,NZL,2005,Precipitation,COUNTRY,
0,1021.6629464285714,NLD,2005,Precipitation,COUNTRY,
0,2414.134765625,ABW,2005,Precipitation,COUNTRY,
0,2151.919921875,CUW,2005,Precipitation,COUNTRY,
0,433.040253429878,NPL,2005,Precipitation,COUNTRY,
0,2669.080078125,NRU,2005,Precipitation,COUNTRY,
0,10.426686217008797,NAM,2005,Precipitation,COUNTRY,
0,341.72490122126436,MOZ,2005,Precipitation,COUNTRY,
0,537.4741629464286,MAR,2005,Precipitation,COUNTRY,
0,1112.6323529411766,MNE,2005,Precipitation,COUNTRY,
0,1301.6137589928057,MNG,2005,Precipitation,COUNTRY,
0,1316.2413504464287,MDA,2005,Precipitation,COUNTRY,
0,933.1199951171875,MCO,2005,Precipitation,COUNTRY,
0,576.8104532163743,MEX,2005,Precipitation,COUNTRY,
0,11.337999725341797,MUS,2005,Precipitation,COUNTRY,
0,229.79367647058822,MRT,2005,Precipitation,COUNTRY,
0,570.6133626302084,MLT,2005,Precipitation,COUNTRY,
0,143.09756174395162,MLI,2005,Precipitation,COUNTRY,
0,2665.07666015625,MDV,2005,Precipitation,COUNTRY,
0,2961.9039017341042,MYS,2005,Precipitation,COUNTRY,
0,462.89219835069446,MWI,2005,Precipitation,COUNTRY,
0,39.56481884960159,MDG,2005,Precipitation,COUNTRY,
0,1125.7904575892858,MKD,2005,Precipitation,COUNTRY,
0,1074.193359375,LUX,2005,Precipitation,COUNTRY,
0,921.0642361111111,LTU,2005,Precipitation,COUNTRY,
0,1239.2750244140625,LIE,2005,Precipitation,COUNTRY,
0,213.34092849013658,LBY,2005,Precipitation,COUNTRY,
0,170.14383638822116,LBR,2005,Precipitation,COUNTRY,
0,21.880999755859374,LSO,2005,Precipitation,COUNTRY,
0,1103.9150390625,LBN,2005,Precipitation,COUNTRY,
0,875.5190902217741,LVA,2005,Precipitation,COUNTRY,
0,379.2725183823529,LAO,2005,Precipitation,COUNTRY,
0,1326.2497459349593,KGZ,2005,Precipitation,COUNTRY,
0,745.0323016826923,KWT,2005,Precipitation,COUNTRY,
0,1181.3745561079545,-99,2005,Precipitation,COUNTRY,
0,2064.44,KIR,2005,Precipitation,COUNTRY,
0,606.9747596153846,KEN,2005,Precipitation,COUNTRY,
0,1220.2212585034013,KAZ,2005,Precipitation,COUNTRY,
0,795.4740835336538,JOR,2005,Precipitation,COUNTRY,
0,574.2432463369963,JPN,2005,Precipitation,COUNTRY,
0,90.51099853515625,JAM,2005,Precipitation,COUNTRY,
0,988.5101489485982,ITA,2005,Precipitation,COUNTRY,
0,879.1053799715909,ISR,2005,Precipitation,COUNTRY,
0,1050.862890625,IRL,2005,Precipitation,COUNTRY,
0,691.5331937799043,IRQ,2005,Precipitation,COUNTRY,
0,956.9595744680851,IRN,2005,Precipitation,COUNTRY,
0,2706.8760848601737,IDN,2005,Precipitation,COUNTRY,
0,760.6321872571873,IND,2005,Precipitation,COUNTRY,
0,542.034900102459,ISL,2005,Precipitation,COUNTRY,
0,1048.892723880597,HUN,2005,Precipitation,COUNTRY,
0,154.5170498206967,HND,2005,Precipitation,COUNTRY,
0,55.7260009765625,HTI,2005,Precipitation,COUNTRY,
0,2692.1817602040815,GUY,2005,Precipitation,COUNTRY,
0,191.68375651041666,GNB,2005,Precipitation,COUNTRY,
0,168.50901576450892,GIN,2005,Precipitation,COUNTRY,
0,182.12290482954546,GTM,2005,Precipitation,COUNTRY,
0,1889.6500244140625,GRD,2005,Precipitation,COUNTRY,
0,958.0161830357143,GRC,2005,Precipitation,COUNTRY,
0,123.27320717865567,GHA,2005,Precipitation,COUNTRY,
0,1027.6658967391304,DEU,2005,Precipitation,COUNTRY,
0,1340.6551983173076,GEO,2005,Precipitation,COUNTRY,
0,197.52927943638392,GMB,2005,Precipitation,COUNTRY,
0,1793.085304054054,GAB,2005,Precipitation,COUNTRY,
0,1265.8181216931216,FRA,2005,Precipitation,COUNTRY,
0,738.9666341145834,ALA,2005,Precipitation,COUNTRY,
0,597.0179863344051,FIN,2005,Precipitation,COUNTRY,
0,702.1677734375,FJI,2005,Precipitation,COUNTRY,
0,760.9545588235294,ETH,2005,Precipitation,COUNTRY,
0,811.3783275462963,EST,2005,Precipitation,COUNTRY,
0,706.3647335737179,ERI,2005,Precipitation,COUNTRY,
0,1965.0405815972222,GNQ,2005,Precipitation,COUNTRY,
0,167.67923677884616,SLV,2005,Precipitation,COUNTRY,
0,627.7806792237443,EGY,2005,Precipitation,COUNTRY,
0,3391.790104166667,ECU,2005,Precipitation,COUNTRY,
0,268.1651650705645,DOM,2005,Precipitation,COUNTRY,
0,1375.1400146484375,DMA,2005,Precipitation,COUNTRY,
0,844.43359375,DJI,2005,Precipitation,COUNTRY,
0,261.49709204315576,GRL,2005,Precipitation,COUNTRY,
0,794.5008370535714,DNK,2005,Precipitation,COUNTRY,
0,1109.2662760416667,CZE,2005,Precipitation,COUNTRY,
0,1287.631591796875,-99,2005,Precipitation,COUNTRY,
0,1213.45087890625,CYP,2005,Precipitation,COUNTRY,
0,96.05179537259616,CUB,2005,Precipitation,COUNTRY,
0,1035.0364583333333,HRV,2005,Precipitation,COUNTRY,
0,148.3135057136194,CIV,2005,Precipitation,COUNTRY,
0,115.73625183105469,CRI,2005,Precipitation,COUNTRY,
0,1466.6075,COD,2005,Precipitation,COUNTRY,
0,1389.6819620253164,COG,2005,Precipitation,COUNTRY,
0,166.26199951171876,COM,2005,Precipitation,COUNTRY,
0,2523.7254464285716,COL,2005,Precipitation,COUNTRY,
0,773.756216479766,CHN,2005,Precipitation,COUNTRY,
0,262.0,MAC,2005,Precipitation,COUNTRY,
0,215.51334635416666,HKG,2005,Precipitation,COUNTRY,
0,1193.3804846938776,CHL,2005,Precipitation,COUNTRY,
0,929.5345982142857,TCD,2005,Precipitation,COUNTRY,
0,1391.8013392857142,CAF,2005,Precipitation,COUNTRY,
0,286.1381530761719,CPV,2005,Precipitation,COUNTRY,
0,870.6395162285573,CAN,2005,Precipitation,COUNTRY,
0,1175.1559359296482,CMR,2005,Precipitation,COUNTRY,
0,796.2676005747127,KHM,2005,Precipitation,COUNTRY,
0,455.914261544586,MMR,2005,Precipitation,COUNTRY,
0,1785.9356553819443,BDI,2005,Precipitation,COUNTRY,
0,120.4129271468496,BFA,2005,Precipitation,COUNTRY,
0,1191.535996835443,BGR,2005,Precipitation,COUNTRY,
0,2416.165283203125,BRN,2005,Precipitation,COUNTRY,
0,1834.4638514623728,BRA,2005,Precipitation,COUNTRY,
0,2.094898795309337,BWA,2005,Precipitation,COUNTRY,
0,1046.8778044871794,BIH,2005,Precipitation,COUNTRY,
0,1244.9899425287356,BOL,2005,Precipitation,COUNTRY,
0,335.45786830357144,BTN,2005,Precipitation,COUNTRY,
0,100.52368592379386,BEN,2005,Precipitation,COUNTRY,
0,175.1799958881579,BLZ,2005,Precipitation,COUNTRY,
0,1049.1449819711538,BEL,2005,Precipitation,COUNTRY,
0,1059.5093107876712,BLR,2005,Precipitation,COUNTRY,
0,1714.179931640625,BRB,2005,Precipitation,COUNTRY,
0,356.947265625,BGD,2005,Precipitation,COUNTRY,
0,1029.7474365234375,BHR,2005,Precipitation,COUNTRY,
0,65.01369310461956,BHS,2005,Precipitation,COUNTRY,
0,1383.43994140625,AZE,2005,Precipitation,COUNTRY,
0,1105.116268382353,AUT,2005,Precipitation,COUNTRY,
0,1722.7530538131396,AUS,2005,Precipitation,COUNTRY,
0,1440.926875,ARM,2005,Precipitation,COUNTRY,
0,1426.571894778481,ARG,2005,Precipitation,COUNTRY,
0,1265.6766764322917,ATG,2005,Precipitation,COUNTRY,
0,649.6966606029106,AGO,2005,Precipitation,COUNTRY,
0,1127.510009765625,AND,2005,Precipitation,COUNTRY,
0,285.04522763578274,DZA,2005,Precipitation,COUNTRY,
0,1178.252734375,ALB,2005,Precipitation,COUNTRY,
0,1049.090881147541,AFG,2005,Precipitation,COUNTRY,
0,1078.2900390625,SXM,2005,Precipitation,COUNTRY,
0,2986.56005859375,TUV,2005,Precipitation,COUNTRY,
0,5.128957175038344,ZWE,2006,Precipitation,COUNTRY,
0,346.1757180420712,ZMB,2006,Precipitation,COUNTRY,
0,1383.5378543814434,YEM,2006,Precipitation,COUNTRY,
0,519.5715042372881,VNM,2006,Precipitation,COUNTRY,
0,2272.8947721179625,VEN,2006,Precipitation,COUNTRY,
0,840.969970703125,VAT,2006,Precipitation,COUNTRY,
0,1111.2758969907406,VUT,2006,Precipitation,COUNTRY,
0,1359.5444756554307,UZB,2006,Precipitation,COUNTRY,
0,1367.9169270833333,URY,2006,Precipitation,COUNTRY,
0,3706.305859375,FSM,2006,Precipitation,COUNTRY,
0,3618.2541852678573,MHL,2006,Precipitation,COUNTRY,
0,1049.3255511022044,USA,2006,Precipitation,COUNTRY,
0,1559.199951171875,IOT,2006,Precipitation,COUNTRY,
0,1019.6981026785714,FLK,2006,Precipitation,COUNTRY,
0,1230.47998046875,JEY,2006,Precipitation,COUNTRY,
0,1177.9749755859375,GGY,2006,Precipitation,COUNTRY,
0,1039.544921875,IMN,2006,Precipitation,COUNTRY,
0,979.572120949074,GBR,2006,Precipitation,COUNTRY,
0,1003.9718386627907,ARE,2006,Precipitation,COUNTRY,
0,1147.1869580924856,UKR,2006,Precipitation,COUNTRY,
0,1682.5065230582525,UGA,2006,Precipitation,COUNTRY,
0,1304.167724609375,TKM,2006,Precipitation,COUNTRY,
0,1148.665664556962,TUR,2006,Precipitation,COUNTRY,
0,324.8858156922043,TUN,2006,Precipitation,COUNTRY,
0,1903.9356863839287,TTO,2006,Precipitation,COUNTRY,
0,832.927490234375,TON,2006,Precipitation,COUNTRY,
0,91.79999302455357,TGO,2006,Precipitation,COUNTRY,
0,2308.599609375,TLS,2006,Precipitation,COUNTRY,
0,741.892474489796,THA,2006,Precipitation,COUNTRY,
0,1387.1852493074791,TZA,2006,Precipitation,COUNTRY,
0,1127.4942010309278,TJK,2006,Precipitation,COUNTRY,
0,340.6700032552083,TWN,2006,Precipitation,COUNTRY,
0,1287.6893382352941,SYR,2006,Precipitation,COUNTRY,
0,1143.0779138513512,CHE,2006,Precipitation,COUNTRY,
0,687.8876928020566,SWE,2006,Precipitation,COUNTRY,
0,1.5735713413783483,SWZ,2006,Precipitation,COUNTRY,
0,2818.4382102272725,SUR,2006,Precipitation,COUNTRY,
0,1346.4400836614172,SSD,2006,Precipitation,COUNTRY,
0,1016.1146134393064,SDN,2006,Precipitation,COUNTRY,
0,1712.6480152027027,LKA,2006,Precipitation,COUNTRY,
0,1070.7565732758621,ESP,2006,Precipitation,COUNTRY,
0,411.0025841346154,KOR,2006,Precipitation,COUNTRY,
0,69.35578271028038,ZAF,2006,Precipitation,COUNTRY,
0,1160.1038161057693,SOM,2006,Precipitation,COUNTRY,
0,1600.1463815789473,-99,2006,Precipitation,COUNTRY,
0,2402.810997596154,SLB,2006,Precipitation,COUNTRY,
0,1073.2732421875,SVK,2006,Precipitation,COUNTRY,
0,1079.4537760416667,SVN,2006,Precipitation,COUNTRY,
0,2535.2099609375,SGP,2006,Precipitation,COUNTRY,
0,149.21666124131946,SLE,2006,Precipitation,COUNTRY,
0,907.1199951171875,SYC,2006,Precipitation,COUNTRY,
0,970.4496448863637,SRB,2006,Precipitation,COUNTRY,
0,195.0129544005102,SEN,2006,Precipitation,COUNTRY,
0,792.000487012987,SAU,2006,Precipitation,COUNTRY,
0,1421.556640625,STP,2006,Precipitation,COUNTRY,
0,992.4599609375,SMR,2006,Precipitation,COUNTRY,
0,872.6937866210938,WSM,2006,Precipitation,COUNTRY,
0,1915.010009765625,VCT,2006,Precipitation,COUNTRY,
0,1957.4625244140625,LCA,2006,Precipitation,COUNTRY,
0,1465.6199951171875,KNA,2006,Precipitation,COUNTRY,
0,2196.80419921875,RWA,2006,Precipitation,COUNTRY,
0,786.7658883562702,RUS,2006,Precipitation,COUNTRY,
0,1026.448359929078,ROU,2006,Precipitation,COUNTRY,
0,1113.00703125,QAT,2006,Precipitation,COUNTRY,
0,1235.7299592391305,PRT,2006,Precipitation,COUNTRY,
0,1061.9861809045226,POL,2006,Precipitation,COUNTRY,
0,1203.4417735042734,PHL,2006,Precipitation,COUNTRY,
0,2611.882858546169,PER,2006,Precipitation,COUNTRY,
0,1122.0226785714285,PRY,2006,Precipitation,COUNTRY,
0,3450.7361111111113,PNG,2006,Precipitation,COUNTRY,
0,513.4108072916666,PAN,2006,Precipitation,COUNTRY,
0,1966.3899739583333,PLW,2006,Precipitation,COUNTRY,
0,610.8310956790124,PAK,2006,Precipitation,COUNTRY,
0,939.6407298657718,OMN,2006,Precipitation,COUNTRY,
0,407.74914421378094,NOR,2006,Precipitation,COUNTRY,
0,649.23876953125,PRK,2006,Precipitation,COUNTRY,
0,220.01591435185185,NGA,2006,Precipitation,COUNTRY,
0,182.9903561827957,NER,2006,Precipitation,COUNTRY,
0,143.16531372070312,NIC,2006,Precipitation,COUNTRY,
0,1681.5883565989848,NZL,2006,Precipitation,COUNTRY,
0,1139.9921875,NLD,2006,Precipitation,COUNTRY,
