,Value,SpatialDim,TimeDim,IndicatorCode,SpatialDimType,Comments
0,25.566665649414062,STP,2004,Temperature,COUNTRY,
0,8.420000076293945,SMR,2004,Temperature,COUNTRY,
0,26.30875015258789,WSM,2004,Temperature,COUNTRY,
0,25.149999618530273,VCT,2004,Temperature,COUNTRY,
0,24.4950008392334,LCA,2004,Temperature,COUNTRY,
0,24.850000381469727,KNA,2004,Temperature,COUNTRY,
0,22.036874771118164,RWA,2004,Temperature,COUNTRY,
0,-9.987334737900108,RUS,2004,Temperature,COUNTRY,
0,7.025035235898715,ROU,2004,Temperature,COUNTRY,
0,23.402000427246094,QAT,2004,Temperature,COUNTRY,
0,12.921158500339674,PRT,2004,Temperature,COUNTRY,
0,0.743316497035961,POL,2004,Temperature,COUNTRY,
0,26.95436030982906,PHL,2004,Temperature,COUNTRY,
0,25.307189341846758,PER,2004,Temperature,COUNTRY,
0,24.860401785714284,PRY,2004,Temperature,COUNTRY,
0,27.27176312559866,PNG,2004,Temperature,COUNTRY,
0,18.0,PAN,2004,Temperature,COUNTRY,
0,26.693333943684895,PLW,2004,Temperature,COUNTRY,
0,19.598173466435185,PAK,2004,Temperature,COUNTRY,
0,24.15489985318792,OMN,2004,Temperature,COUNTRY,
0,-21.622330844191698,NOR,2004,Temperature,COUNTRY,
0,12.6125,PRK,2004,Temperature,COUNTRY,
0,23.263845764334047,NGA,2004,Temperature,COUNTRY,
0,20.028729838709676,NER,2004,Temperature,COUNTRY,
0,20.536407470703125,NIC,2004,Temperature,COUNTRY,
0,11.001877528156726,NZL,2004,Temperature,COUNTRY,
0,3.113095238095238,NLD,2004,Temperature,COUNTRY,
0,24.540000915527344,ABW,2004,Temperature,COUNTRY,
0,24.860000610351562,CUW,2004,Temperature,COUNTRY,
0,19.419877215129574,NPL,2004,Temperature,COUNTRY,
0,27.299999237060547,NRU,2004,Temperature,COUNTRY,
0,24.41592398277126,NAM,2004,Temperature,COUNTRY,
0,27.07379220545977,MOZ,2004,Temperature,COUNTRY,
0,19.07857142857143,MAR,2004,Temperature,COUNTRY,
0,11.156470803653493,MNE,2004,Temperature,COUNTRY,
0,7.21468801521283,MNG,2004,Temperature,COUNTRY,
0,5.815357208251953,MDA,2004,Temperature,COUNTRY,
0,7.949999809265137,MCO,2004,Temperature,COUNTRY,
0,20.745239400584797,MEX,2004,Temperature,COUNTRY,
0,27.683999633789064,MUS,2004,Temperature,COUNTRY,
0,21.219011948529413,MRT,2004,Temperature,COUNTRY,
0,16.436665852864582,MLT,2004,Temperature,COUNTRY,
0,20.817298150831654,MLI,2004,Temperature,COUNTRY,
0,26.763333638509113,MDV,2004,Temperature,COUNTRY,
0,26.61040518876445,MYS,2004,Temperature,COUNTRY,
0,29.039723714192707,MWI,2004,Temperature,COUNTRY,
0,26.97358612425299,MDG,2004,Temperature,COUNTRY,
0,13.181428455171131,MKD,2004,Temperature,COUNTRY,
0,2.743333180745443,LUX,2004,Temperature,COUNTRY,
0,-1.3827778851544414,LTU,2004,Temperature,COUNTRY,
0,5.065000057220459,LIE,2004,Temperature,COUNTRY,
0,19.106083732454476,LBY,2004,Temperature,COUNTRY,
0,24.506922795222355,LBR,2004,Temperature,COUNTRY,
0,21.655000305175783,LSO,2004,Temperature,COUNTRY,
0,20.19499969482422,LBN,2004,Temperature,COUNTRY,
0,-2.3209678896011843,LVA,2004,Temperature,COUNTRY,
0,23.59109317555147,LAO,2004,Temperature,COUNTRY,
0,12.273820582444106,KGZ,2004,Temperature,COUNTRY,
0,21.86845984825721,KWT,2004,Temperature,COUNTRY,
0,11.870000665838068,-99,2004,Temperature,COUNTRY,
0,27.16880126953125,KIR,2004,Temperature,COUNTRY,
0,24.1969234107906,KEN,2004,Temperature,COUNTRY,
0,5.383727944302721,KAZ,2004,Temperature,COUNTRY,
0,21.72692401592548,JOR,2004,Temperature,COUNTRY,
0,14.886520218063186,JPN,2004,Temperature,COUNTRY,
0,18.697999572753908,JAM,2004,Temperature,COUNTRY,
0,10.308317665741823,ITA,2004,Temperature,COUNTRY,
0,21.85363630814986,ISR,2004,Temperature,COUNTRY,
0,0.3265000025431315,IRL,2004,Temperature,COUNTRY,
0,20.04234496486244,IRQ,2004,Temperature,COUNTRY,
0,19.37409962322695,IRN,2004,Temperature,COUNTRY,
0,26.65224769467213,IDN,2004,Temperature,COUNTRY,
0,21.97258037101787,IND,2004,Temperature,COUNTRY,
0,-7.881967012999488,ISL,2004,Temperature,COUNTRY,
0,5.076119494082323,HUN,2004,Temperature,COUNTRY,
0,20.096065333632172,HND,2004,Temperature,COUNTRY,
0,18.967500305175783,HTI,2004,Temperature,COUNTRY,
0,26.149999501753825,GUY,2004,Temperature,COUNTRY,
0,23.45458475748698,GNB,2004,Temperature,COUNTRY,
0,23.50642830984933,GIN,2004,Temperature,COUNTRY,
0,20.395090553977273,GTM,2004,Temperature,COUNTRY,
0,24.559999465942383,GRD,2004,Temperature,COUNTRY,
0,16.768143136160713,GRC,2004,Temperature,COUNTRY,
0,23.555470592570753,GHA,2004,Temperature,COUNTRY,
0,1.6235218877377717,DEU,2004,Temperature,COUNTRY,
0,10.787307739257812,GEO,2004,Temperature,COUNTRY,
0,22.959283011300222,GMB,2004,Temperature,COUNTRY,
0,24.397117820945947,GAB,2004,Temperature,COUNTRY,
0,8.692725126074736,FRA,2004,Temperature,COUNTRY,
0,-4.9266665776570635,ALA,2004,Temperature,COUNTRY,
0,-7.762604250401929,FIN,2004,Temperature,COUNTRY,
0,26.1072509765625,FJI,2004,Temperature,COUNTRY,
0,24.565716911764707,ETH,2004,Temperature,COUNTRY,
0,-3.3353703816731772,EST,2004,Temperature,COUNTRY,
0,24.496666541466347,ERI,2004,Temperature,COUNTRY,
0,24.782223171657986,GNQ,2004,Temperature,COUNTRY,
0,20.675384521484375,SLV,2004,Temperature,COUNTRY,
0,19.988149703909816,EGY,2004,Temperature,COUNTRY,
0,22.430082194010417,ECU,2004,Temperature,COUNTRY,
0,15.224838749054939,DOM,2004,Temperature,COUNTRY,
0,24.814998626708984,DMA,2004,Temperature,COUNTRY,
0,26.030587589039524,DJI,2004,Temperature,COUNTRY,
0,-18.30448204652731,GRL,2004,Temperature,COUNTRY,
0,-2.2782141821725026,DNK,2004,Temperature,COUNTRY,
0,2.804333241780599,CZE,2004,Temperature,COUNTRY,
0,19.543333689371746,-99,2004,Temperature,COUNTRY,
0,19.883999633789063,CYP,2004,Temperature,COUNTRY,
0,18.027180989583332,CUB,2004,Temperature,COUNTRY,
0,7.979298374109101,HRV,2004,Temperature,COUNTRY,
0,23.934479215251866,CIV,2004,Temperature,COUNTRY,
0,21.315000534057617,CRI,2004,Temperature,COUNTRY,
0,25.210388327205884,COD,2004,Temperature,COUNTRY,
0,24.768543871143198,COG,2004,Temperature,COUNTRY,
0,28.51600036621094,COM,2004,Temperature,COUNTRY,
0,24.301385062081472,COL,2004,Temperature,COUNTRY,
0,14.260013217637738,CHN,2004,Temperature,COUNTRY,
0,23.100000381469727,MAC,2004,Temperature,COUNTRY,
0,23.970001220703125,HKG,2004,Temperature,COUNTRY,
0,11.321265146683674,CHL,2004,Temperature,COUNTRY,
0,21.679958311449578,TCD,2004,Temperature,COUNTRY,
0,23.917063879588294,CAF,2004,Temperature,COUNTRY,
0,23.686874389648438,CPV,2004,Temperature,COUNTRY,
0,-2.307443761184129,CAN,2004,Temperature,COUNTRY,
0,23.882211349717338,CMR,2004,Temperature,COUNTRY,
0,26.05528802981322,KHM,2004,Temperature,COUNTRY,
0,22.41277182026274,MMR,2004,Temperature,COUNTRY,
0,22.956666734483505,BDI,2004,Temperature,COUNTRY,
0,21.916341145833332,BFA,2004,Temperature,COUNTRY,
0,11.36519033697587,BGR,2004,Temperature,COUNTRY,
0,27.152498245239258,BRN,2004,Temperature,COUNTRY,
0,25.57463081252054,BRA,2004,Temperature,COUNTRY,
0,23.022186155743928,BWA,2004,Temperature,COUNTRY,
0,8.85025650415665,BIH,2004,Temperature,COUNTRY,
0,26.17961117097701,BOL,2004,Temperature,COUNTRY,
0,19.51999991280692,BTN,2004,Temperature,COUNTRY,
0,22.745087205317983,BEN,2004,Temperature,COUNTRY,
0,19.84526302939967,BLZ,2004,Temperature,COUNTRY,
0,2.153076905470628,BEL,2004,Temperature,COUNTRY,
0,0.17047943481027264,BLR,2004,Temperature,COUNTRY,
0,23.834999084472656,BRB,2004,Temperature,COUNTRY,
0,21.17749938964844,BGD,2004,Temperature,COUNTRY,
0,23.237499237060547,BHR,2004,Temperature,COUNTRY,
0,17.246087115743887,BHS,2004,Temperature,COUNTRY,
0,14.083593368530273,AZE,2004,Temperature,COUNTRY,
0,4.847058913286994,AUT,2004,Temperature,COUNTRY,
0,22.491431784417298,AUS,2004,Temperature,COUNTRY,
0,14.37840087890625,ARM,2004,Temperature,COUNTRY,
0,16.57730295688291,ARG,2004,Temperature,COUNTRY,
0,25.080001831054688,ATG,2004,Temperature,COUNTRY,
0,27.506277611746363,AGO,2004,Temperature,COUNTRY,
0,9.579999923706055,AND,2004,Temperature,COUNTRY,
0,18.102926983493077,DZA,2004,Temperature,COUNTRY,
0,13.57719970703125,ALB,2004,Temperature,COUNTRY,
0,17.796064933401638,AFG,2004,Temperature,COUNTRY,
0,23.15999984741211,SXM,2004,Temperature,COUNTRY,
0,26.94499969482422,TUV,2004,Temperature,COUNTRY,
0,26.832636359279142,ZWE,2005,Temperature,COUNTRY,
0,27.00019594457929,ZMB,2005,Temperature,COUNTRY,
0,24.9419071158183,YEM,2005,Temperature,COUNTRY,
0,24.271751964159606,VNM,2005,Temperature,COUNTRY,
0,26.01900762399464,VEN,2005,Temperature,COUNTRY,
0,10.720000267028809,VAT,2005,Temperature,COUNTRY,
0,26.539998372395832,VUT,2005,Temperature,COUNTRY,
0,11.979887201544944,UZB,2005,Temperature,COUNTRY,
0,21.387779405381945,URY,2005,Temperature,COUNTRY,
0,27.008001708984374,FSM,2005,Temperature,COUNTRY,
0,27.391427176339285,MHL,2005,Temperature,COUNTRY,
0,8.947608498246494,USA,2005,Temperature,COUNTRY,
0,27.3700008392334,IOT,2005,Temperature,COUNTRY,
0,1.3019047691708518,FLK,2005,Temperature,COUNTRY,
0,3.059999942779541,JEY,2005,Temperature,COUNTRY,
0,2.740000009536743,GGY,2005,Temperature,COUNTRY,
0,-0.574999988079071,IMN,2005,Temperature,COUNTRY,
0,-0.9459722306993272,GBR,2005,Temperature,COUNTRY,
0,23.470000510992005,ARE,2005,Temperature,COUNTRY,
0,3.5780636120393785,UKR,2005,Temperature,COUNTRY,
0,22.947668575546118,UGA,2005,Temperature,COUNTRY,
0,14.297460556030273,TKM,2005,Temperature,COUNTRY,
0,15.583037480221519,TUR,2005,Temperature,COUNTRY,
0,16.41591324344758,TUN,2005,Temperature,COUNTRY,
0,25.831427437918528,TTO,2005,Temperature,COUNTRY,
0,25.237499237060547,TON,2005,Temperature,COUNTRY,
0,23.33514404296875,TGO,2005,Temperature,COUNTRY,
0,26.754375457763672,TLS,2005,Temperature,COUNTRY,
0,24.96404057716837,THA,2005,Temperature,COUNTRY,
0,24.588088101627424,TZA,2005,Temperature,COUNTRY,
0,14.249588484616623,TJK,2005,Temperature,COUNTRY,
0,25.81458282470703,TWN,2005,Temperature,COUNTRY,
0,18.918039359298408,SYR,2005,Temperature,COUNTRY,
0,5.277837804845862,CHE,2005,Temperature,COUNTRY,
0,-5.562570920027314,SWE,2005,Temperature,COUNTRY,
0,23.304999215262278,SWZ,2005,Temperature,COUNTRY,
0,26.63318241003788,SUR,2005,Temperature,COUNTRY,
0,23.17019485113189,SSD,2005,Temperature,COUNTRY,
0,22.9886425216763,SDN,2005,Temperature,COUNTRY,
0,26.554324588260137,LKA,2005,Temperature,COUNTRY,
0,12.049483937230603,ESP,2005,Temperature,COUNTRY,
0,15.059999436598558,KOR,2005,Temperature,COUNTRY,
0,21.645270516939252,ZAF,2005,Temperature,COUNTRY,
0,26.46125206580529,SOM,2005,Temperature,COUNTRY,
0,26.06605288856908,-99,2005,Temperature,COUNTRY,
0,27.221153846153847,SLB,2005,Temperature,COUNTRY,
0,3.581500244140625,SVK,2005,Temperature,COUNTRY,
0,6.078749974568685,SVN,2005,Temperature,COUNTRY,
0,26.709999084472656,SGP,2005,Temperature,COUNTRY,
0,24.46416558159722,SLE,2005,Temperature,COUNTRY,
0,26.764999389648438,SYC,2005,Temperature,COUNTRY,
0,8.77909102006392,SRB,2005,Temperature,COUNTRY,
0,22.918977698501276,SEN,2005,Temperature,COUNTRY,
0,23.48388291396104,SAU,2005,Temperature,COUNTRY,
0,25.51666768391927,STP,2005,Temperature,COUNTRY,
0,8.414999961853027,SMR,2005,Temperature,COUNTRY,
0,26.223751068115234,WSM,2005,Temperature,COUNTRY,
0,25.149999618530273,VCT,2005,Temperature,COUNTRY,
0,24.4424991607666,LCA,2005,Temperature,COUNTRY,
0,24.610000610351562,KNA,2005,Temperature,COUNTRY,
0,22.292499542236328,RWA,2005,Temperature,COUNTRY,
0,-10.121601737668161,RUS,2005,Temperature,COUNTRY,
0,6.739999757590869,ROU,2005,Temperature,COUNTRY,
0,23.162001037597655,QAT,2005,Temperature,COUNTRY,
0,12.873332590296648,PRT,2005,Temperature,COUNTRY,
0,0.7311557788944724,POL,2005,Temperature,COUNTRY,
0,27.24803435496795,PHL,2005,Temperature,COUNTRY,
0,25.525540275049117,PER,2005,Temperature,COUNTRY,
0,25.063484933035713,PRY,2005,Temperature,COUNTRY,
0,27.17586169480364,PNG,2005,Temperature,COUNTRY,
0,17.835097369025736,PAN,2005,Temperature,COUNTRY,
0,26.786666870117188,PLW,2005,Temperature,COUNTRY,
0,19.430148051697532,PAK,2005,Temperature,COUNTRY,
0,24.166979079278523,OMN,2005,Temperature,COUNTRY,
0,-20.68549511373675,NOR,2005,Temperature,COUNTRY,
0,12.689249420166016,PRK,2005,Temperature,COUNTRY,
0,23.316637175035613,NGA,2005,Temperature,COUNTRY,
0,20.22832241263441,NER,2005,Temperature,COUNTRY,
0,20.432342529296875,NIC,2005,Temperature,COUNTRY,
0,10.954772019749365,NZL,2005,Temperature,COUNTRY,
0,2.9947620573497953,NLD,2005,Temperature,COUNTRY,
0,24.90999984741211,ABW,2005,Temperature,COUNTRY,
0,25.40999984741211,CUW,2005,Temperature,COUNTRY,
0,19.375244140625,NPL,2005,Temperature,COUNTRY,
0,27.510000228881836,NRU,2005,Temperature,COUNTRY,
0,24.821669950513197,NAM,2005,Temperature,COUNTRY,
0,27.149139053520116,MOZ,2005,Temperature,COUNTRY,
0,19.06035679408482,MAR,2005,Temperature,COUNTRY,
0,10.389411477481618,MNE,2005,Temperature,COUNTRY,
0,6.993825642610911,MNG,2005,Temperature,COUNTRY,
0,5.344999585832868,MDA,2005,Temperature,COUNTRY,
0,7.829999923706055,MCO,2005,Temperature,COUNTRY,
0,20.929111842105264,MEX,2005,Temperature,COUNTRY,
0,27.751998901367188,MUS,2005,Temperature,COUNTRY,
0,21.54430606617647,MRT,2005,Temperature,COUNTRY,
0,16.25,MLT,2005,Temperature,COUNTRY,
0,21.268184538810484,MLI,2005,Temperature,COUNTRY,
0,26.93000030517578,MDV,2005,Temperature,COUNTRY,
0,26.680692286849713,MYS,2005,Temperature,COUNTRY,
0,29.268469916449654,MWI,2005,Temperature,COUNTRY,
0,27.13780814243028,MDG,2005,Temperature,COUNTRY,
0,12.609048025948661,MKD,2005,Temperature,COUNTRY,
0,2.7133334477742515,LUX,2005,Temperature,COUNTRY,
0,-0.9787037460892288,LTU,2005,Temperature,COUNTRY,
0,5.010000228881836,LIE,2005,Temperature,COUNTRY,
0,19.27899753414264,LBY,2005,Temperature,COUNTRY,
0,24.736731896033653,LBR,2005,Temperature,COUNTRY,
0,21.505499267578124,LSO,2005,Temperature,COUNTRY,
0,19.969999694824217,LBN,2005,Temperature,COUNTRY,
0,-1.5545162077872985,LVA,2005,Temperature,COUNTRY,
0,23.449916294642858,LAO,2005,Temperature,COUNTRY,
0,12.060568708714431,KGZ,2005,Temperature,COUNTRY,
0,21.681537334735577,KWT,2005,Temperature,COUNTRY,
0,11.029999472878195,-99,2005,Temperature,COUNTRY,
0,27.1768017578125,KIR,2005,Temperature,COUNTRY,
0,24.551409338274574,KEN,2005,Temperature,COUNTRY,
0,5.098761692176871,KAZ,2005,Temperature,COUNTRY,
0,21.54192176231971,JOR,2005,Temperature,COUNTRY,
0,15.248497596153847,JPN,2005,Temperature,COUNTRY,
0,18.458999633789062,JAM,2005,Temperature,COUNTRY,
0,10.118598724080023,ITA,2005,Temperature,COUNTRY,
0,21.688181096857246,ISR,2005,Temperature,COUNTRY,
0,0.26666666666666666,IRL,2005,Temperature,COUNTRY,
0,19.53899474805622,IRQ,2005,Temperature,COUNTRY,
0,18.8796875,IRN,2005,Temperature,COUNTRY,
0,26.677617601856316,IDN,2005,Temperature,COUNTRY,
0,21.954381555944057,IND,2005,Temperature,COUNTRY,
0,-7.564508156698258,ISL,2005,Temperature,COUNTRY,
0,5.067014779617537,HUN,2005,Temperature,COUNTRY,
0,20.158687403944672,HND,2005,Temperature,COUNTRY,
0,18.52799835205078,HTI,2005,Temperature,COUNTRY,
0,26.610511001275512,GUY,2005,Temperature,COUNTRY,
0,23.748334248860676,GNB,2005,Temperature,COUNTRY,
0,23.781964983258927,GIN,2005,Temperature,COUNTRY,
0,20.587091619318183,GTM,2005,Temperature,COUNTRY,
0,24.6200008392334,GRD,2005,Temperature,COUNTRY,
0,16.45149972098214,GRC,2005,Temperature,COUNTRY,
0,23.68424555940448,GHA,2005,Temperature,COUNTRY,
0,1.5238261347231659,DEU,2005,Temperature,COUNTRY,
0,10.349231426532452,GEO,2005,Temperature,COUNTRY,
0,23.248570033482142,GMB,2005,Temperature,COUNTRY,
0,24.519641223254503,GAB,2005,Temperature,COUNTRY,
0,8.649814504794973,FRA,2005,Temperature,COUNTRY,
0,-3.7333332697550454,ALA,2005,Temperature,COUNTRY,
0,-6.270288792453778,FIN,2005,Temperature,COUNTRY,
0,26.08275146484375,FJI,2005,Temperature,COUNTRY,
0,24.921130514705883,ETH,2005,Temperature,COUNTRY,
0,-2.3201850608543113,EST,2005,Temperature,COUNTRY,
0,24.982819386017628,ERI,2005,Temperature,COUNTRY,
0,24.789443969726562,GNQ,2005,Temperature,COUNTRY,
0,20.76000037560096,SLV,2005,Temperature,COUNTRY,
0,20.490822988013697,EGY,2005,Temperature,COUNTRY,
0,22.637750244140626,ECU,2005,Temperature,COUNTRY,
0,15.104515814012096,DOM,2005,Temperature,COUNTRY,
0,24.524999618530273,DMA,2005,Temperature,COUNTRY,
0,26.144705379710476,DJI,2005,Temperature,COUNTRY,
0,-18.51094434844909,GRL,2005,Temperature,COUNTRY,
0,-2.0957142966134206,DNK,2005,Temperature,COUNTRY,
0,2.747333526611328,CZE,2005,Temperature,COUNTRY,
0,19.33166758219401,-99,2005,Temperature,COUNTRY,
0,19.692999267578124,CYP,2005,Temperature,COUNTRY,
0,18.1744869916867,CUB,2005,Temperature,COUNTRY,
0,7.788421095463267,HRV,2005,Temperature,COUNTRY,
0,24.15813571303638,CIV,2005,Temperature,COUNTRY,
0,21.06999969482422,CRI,2005,Temperature,COUNTRY,
0,25.40460018382353,COD,2005,Temperature,COUNTRY,
0,24.980822599386865,COG,2005,Temperature,COUNTRY,
0,28.675997924804687,COM,2005,Temperature,COUNTRY,
0,24.644173758370535,COL,2005,Temperature,COUNTRY,
0,14.068665056679668,CHN,2005,Temperature,COUNTRY,
0,23.100000381469727,MAC,2005,Temperature,COUNTRY,
0,24.01666768391927,HKG,2005,Temperature,COUNTRY,
0,12.079775191326531,CHL,2005,Temperature,COUNTRY,
0,22.507143677783613,TCD,2005,Temperature,COUNTRY,
0,24.11376953125,CAF,2005,Temperature,COUNTRY,
0,24.020626068115234,CPV,2005,Temperature,COUNTRY,
0,-2.044985990913859,CAN,2005,Temperature,COUNTRY,
0,23.923415907663315,CMR,2005,Temperature,COUNTRY,
0,26.200459096623565,KHM,2005,Temperature,COUNTRY,
0,22.070827216859076,MMR,2005,Temperature,COUNTRY,
0,23.32000054253472,BDI,2005,Temperature,COUNTRY,
0,22.186422208460368,BFA,2005,Temperature,COUNTRY,
0,11.155949459800237,BGR,2005,Temperature,COUNTRY,
0,27.313751220703125,BRN,2005,Temperature,COUNTRY,
0,25.855069524318107,BRA,2005,Temperature,COUNTRY,
0,23.588622058451417,BWA,2005,Temperature,COUNTRY,
0,8.575897999298878,BIH,2005,Temperature,COUNTRY,
0,26.552940912356323,BOL,2005,Temperature,COUNTRY,
0,19.352142333984375,BTN,2005,Temperature,COUNTRY,
0,22.84473727042215,BEN,2005,Temperature,COUNTRY,
0,20.092105263157894,BLZ,2005,Temperature,COUNTRY,
0,2.0657691955566406,BEL,2005,Temperature,COUNTRY,
0,0.35883561225786603,BLR,2005,Temperature,COUNTRY,
0,23.93000030517578,BRB,2005,Temperature,COUNTRY,
0,20.96612548828125,BGD,2005,Temperature,COUNTRY,
0,22.974998474121094,BHR,2005,Temperature,COUNTRY,
0,17.20847751783288,BHS,2005,Temperature,COUNTRY,
0,13.310625076293945,AZE,2005,Temperature,COUNTRY,
0,4.663088181439568,AUT,2005,Temperature,COUNTRY,
0,22.22557207411687,AUS,2005,Temperature,COUNTRY,
0,13.74239990234375,ARM,2005,Temperature,COUNTRY,
0,16.956731482397153,ARG,2005,Temperature,COUNTRY,
0,24.656667073567707,ATG,2005,Temperature,COUNTRY,
0,27.837860170867984,AGO,2005,Temperature,COUNTRY,
0,9.427499771118164,AND,2005,Temperature,COUNTRY,
0,18.437475039936103,DZA,2005,Temperature,COUNTRY,
0,12.95920166015625,ALB,2005,Temperature,COUNTRY,
0,17.427966508709016,AFG,2005,Temperature,COUNTRY,
0,23.25,SXM,2005,Temperature,COUNTRY,
0,26.954999923706055,TUV,2005,Temperature,COUNTRY,
0,26.63067664398006,ZWE,2006,Temperature,COUNTRY,
0,26.77071323826861,ZMB,2006,Temperature,COUNTRY,
0,24.963555090206185,YEM,2006,Temperature,COUNTRY,
0,24.278585143008474,VNM,2006,Temperature,COUNTRY,
0,25.837908951910187,VEN,2006,Temperature,COUNTRY,
0,10.300000190734863,VAT,2006,Temperature,COUNTRY,
0,26.558146158854168,VUT,2006,Temperature,COUNTRY,
0,12.090075089243914,UZB,2006,Temperature,COUNTRY,
0,21.633445909288195,URY,2006,Temperature,COUNTRY,
0,26.76400146484375,FSM,2006,Temperature,COUNTRY,
0,27.22285897391183,MHL,2006,Temperature,COUNTRY,
0,8.832252004008016,USA,2006,Temperature,COUNTRY,
0,27.31999969482422,IOT,2006,Temperature,COUNTRY,
0,2.1495237804594494,FLK,2006,Temperature,COUNTRY,
0,3.509999990463257,JEY,2006,Temperature,COUNTRY,
0,3.0900001525878906,GGY,2006,Temperature,COUNTRY,
0,-0.22499999403953552,IMN,2006,Temperature,COUNTRY,
0,-0.4746296494095414,GBR,2006,Temperature,COUNTRY,
0,23.748139137445495,ARE,2006,Temperature,COUNTRY,
0,3.6994508952763727,UKR,2006,Temperature,COUNTRY,
0,22.49660099362864,UGA,2006,Temperature,COUNTRY,
0,14.513124465942383,TKM,2006,Temperature,COUNTRY,
0,15.669012064873417,TUR,2006,Temperature,COUNTRY,
0,15.95085948000672,TUN,2006,Temperature,COUNTRY,
0,25.637141636439733,TTO,2006,Temperature,COUNTRY,
0,25.412498474121094,TON,2006,Temperature,COUNTRY,
0,23.56599818638393,TGO,2006,Temperature,COUNTRY,
0,26.863750457763672,TLS,2006,Temperature,COUNTRY,
0,24.904161352040816,THA,2006,Temperature,COUNTRY,
0,24.234653631405816,TZA,2006,Temperature,COUNTRY,
0,14.50195815882732,TJK,2006,Temperature,COUNTRY,
0,24.402081807454426,TWN,2006,Temperature,COUNTRY,
0,19.034215590533087,SYR,2006,Temperature,COUNTRY,
0,5.551081064585093,CHE,2006,Temperature,COUNTRY,
0,-5.860077296553663,SWE,2006,Temperature,COUNTRY,
0,23.177141462053573,SWZ,2006,Temperature,COUNTRY,
0,26.326364228219695,SUR,2006,Temperature,COUNTRY,
0,22.67244017593504,SSD,2006,Temperature,COUNTRY,
0,22.218193980310694,SDN,2006,Temperature,COUNTRY,
0,26.635135135135137,LKA,2006,Temperature,COUNTRY,
0,12.429138604525862,ESP,2006,Temperature,COUNTRY,
0,15.03461444561298,KOR,2006,Temperature,COUNTRY,
0,21.604672897196263,ZAF,2006,Temperature,COUNTRY,
0,26.45904071514423,SOM,2006,Temperature,COUNTRY,
0,25.977500513980264,-99,2006,Temperature,COUNTRY,
0,27.162691556490383,SLB,2006,Temperature,COUNTRY,
0,3.720999908447266,SVK,2006,Temperature,COUNTRY,
0,6.27458381652832,SVN,2006,Temperature,COUNTRY,
0,26.6299991607666,SGP,2006,Temperature,COUNTRY,
0,24.465555826822918,SLE,2006,Temperature,COUNTRY,
0,26.654998779296875,SYC,2006,Temperature,COUNTRY,
0,9.04599942294034,SRB,2006,Temperature,COUNTRY,
0,22.88336804448342,SEN,2006,Temperature,COUNTRY,
0,23.654961444805195,SAU,2006,Temperature,COUNTRY,
0,25.703333536783855,STP,2006,Temperature,COUNTRY,
0,8.575000762939453,SMR,2006,Temperature,COUNTRY,
0,26.25,WSM,2006,Temperature,COUNTRY,
0,25.21500015258789,VCT,2006,Temperature,COUNTRY,
0,24.625,LCA,2006,Temperature,COUNTRY,
0,24.8700008392334,KNA,2006,Temperature,COUNTRY,
0,21.839374542236328,RWA,2006,Temperature,COUNTRY,
0,-10.311943086052265,RUS,2006,Temperature,COUNTRY,
0,6.724468691129211,ROU,2006,Temperature,COUNTRY,
0,23.608000183105467,QAT,2006,Temperature,COUNTRY,
0,13.160143866055254,PRT,2006,Temperature,COUNTRY,
0,1.0780904185232805,POL,2006,Temperature,COUNTRY,
0,26.75149405715812,PHL,2006,Temperature,COUNTRY,
0,25.407268771488212,PER,2006,Temperature,COUNTRY,
0,24.972000558035713,PRY,2006,Temperature,COUNTRY,
0,27.15275719887452,PNG,2006,Temperature,COUNTRY,
0,18.40411616306679,PAN,2006,Temperature,COUNTRY,
0,26.530001322428387,PLW,2006,Temperature,COUNTRY,
0,19.837086467978395,PAK,2006,Temperature,COUNTRY,
0,24.227784841652685,OMN,2006,Temperature,COUNTRY,
0,-20.720811823652827,NOR,2006,Temperature,COUNTRY,
0,12.561750030517578,PRK,2006,Temperature,COUNTRY,
0,23.66672231125356,NGA,2006,Temperature,COUNTRY,
0,20.064967657930108,NER,2006,Temperature,COUNTRY,
0,20.926563262939453,NIC,2006,Temperature,COUNTRY,
0,11.50720896454632,NZL,2006,Temperature,COUNTRY,
0,3.4285714285714284,NLD,2006,Temperature,COUNTRY,
0,24.942501068115234,ABW,2006,Temperature,COUNTRY,
0,25.450000762939453,CUW,2006,Temperature,COUNTRY,
0,19.74951171875,NPL,2006,Temperature,COUNTRY,
0,27.235000610351562,NRU,2006,Temperature,COUNTRY,
0,24.555632560483872,NAM,2006,Temperature,COUNTRY,
0,26.98566024604885,MOZ,2006,Temperature,COUNTRY,
0,19.36800013950893,MAR,2006,Temperature,COUNTRY,
0,10.845293830422793,MNE,2006,Temperature,COUNTRY,
0,7.08089895271283,MNG,2006,Temperature,COUNTRY,
0,5.458214351109096,MDA,2006,Temperature,COUNTRY,
0,8.350000381469727,MCO,2006,Temperature,COUNTRY,
0,20.955368238304093,MEX,2006,Temperature,COUNTRY,
0,27.62200012207031,MUS,2006,Temperature,COUNTRY,
0,21.41880055147059,MRT,2006,Temperature,COUNTRY,
0,16.139999389648438,MLT,2006,Temperature,COUNTRY,
0,20.960724861391128,MLI,2006,Temperature,COUNTRY,
0,26.953333536783855,MDV,2006,Temperature,COUNTRY,
0,26.614509009212426,MYS,2006,Temperature,COUNTRY,
