Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,TimeDim,Dim1Type,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
26068337,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2000,RESIDENCEAREATYPE,RUR,,,,,,,19,19.3228,,,,2021-06-23T13:40:06.803+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
26068338,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2000,RESIDENCEAREATYPE,TOTL,,,,,,,22,21.8708,,,,2021-06-23T13:40:06.837+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
26068339,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2000,RESIDENCEAREATYPE,URB,,,,,,,31,30.86372,,,,2021-06-23T13:40:06.867+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
26068340,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2001,RESIDENCEAREATYPE,RUR,,,,,,,19,19.3228,,,,2021-06-23T13:40:06.883+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
26068341,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2001,RESIDENCEAREATYPE,TOTL,,,,,,,22,21.8813,,,,2021-06-23T13:40:06.913+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
26068342,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2001,RESIDENCEAREATYPE,URB,,,,,,,31,30.86372,,,,2021-06-23T13:40:06.93+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
26068343,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2002,RESIDENCEAREATYPE,RUR,,,,,,,21,20.66227,,,,2021-06-23T13:40:06.947+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
26068344,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2002,RESIDENCEAREATYPE,TOTL,,,,,,,23,23.27419,,,,2021-06-23T13:40:06.977+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
26068345,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2002,RESIDENCEAREATYPE,URB,,,,,,,32,32.39546,,,,2021-06-23T13:40:07.007+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
26068346,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2003,RESIDENCEAREATYPE,RUR,,,,,,,22,22.00173,,,,2021-06-23T13:40:07.04+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
26068347,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2003,RESIDENCEAREATYPE,TOTL,,,,,,,25,24.66743,,,,2021-06-23T13:40:07.07+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
26068348,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2003,RESIDENCEAREATYPE,URB,,,,,,,34,33.92721,,,,2021-06-23T13:40:07.087+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
26068349,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2004,RESIDENCEAREATYPE,RUR,,,,,,,23,23.3412,,,,2021-06-23T13:40:07.1+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
26068350,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2004,RESIDENCEAREATYPE,TOTL,,,,,,,26,26.06769,,,,2021-06-23T13:40:07.133+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
26068351,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2004,RESIDENCEAREATYPE,URB,,,,,,,35,35.45896,,,,2021-06-23T13:40:07.15+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
26068352,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2005,RESIDENCEAREATYPE,RUR,,,,,,,25,24.68067,,,,2021-06-23T13:40:07.163+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
26068353,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2005,RESIDENCEAREATYPE,TOTL,,,,,,,27,27.47542,,,,2021-06-23T13:40:07.197+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
26068354,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2005,RESIDENCEAREATYPE,URB,,,,,,,37,36.9907,,,,2021-06-23T13:40:07.243+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
26068355,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2006,RESIDENCEAREATYPE,RUR,,,,,,,26,26.02014,,,,2021-06-23T13:40:07.273+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
26068356,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2006,RESIDENCEAREATYPE,TOTL,,,,,,,29,28.88404,,,,2021-06-23T13:40:07.29+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
26068357,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2006,RESIDENCEAREATYPE,URB,,,,,,,39,38.52245,,,,2021-06-23T13:40:07.32+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
26068358,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2007,RESIDENCEAREATYPE,RUR,,,,,,,27,27.36073,,,,2021-06-23T13:40:07.337+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
26068359,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2007,RESIDENCEAREATYPE,TOTL,,,,,,,30,30.37464,,,,2021-06-23T13:40:07.35+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
26068360,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2007,RESIDENCEAREATYPE,URB,,,,,,,40,40.40061,,,,2021-06-23T13:40:07.383+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
26068361,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2008,RESIDENCEAREATYPE,RUR,,,,,,,29,28.70144,,,,2021-06-23T13:40:07.4+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
26068362,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2008,RESIDENCEAREATYPE,TOTL,,,,,,,32,31.87385,,,,2021-06-23T13:40:07.413+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
26068363,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2008,RESIDENCEAREATYPE,URB,,,,,,,42,42.30527,,,,2021-06-23T13:40:07.447+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
26068364,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2009,RESIDENCEAREATYPE,RUR,,,,,,,30,30.04226,,,,2021-06-23T13:40:07.463+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
26068365,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2009,RESIDENCEAREATYPE,TOTL,,,,,,,33,33.38186,,,,2021-06-23T13:40:07.493+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
26068366,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2009,RESIDENCEAREATYPE,URB,,,,,,,44,44.23643,,,,2021-06-23T13:40:07.51+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
26068367,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2010,RESIDENCEAREATYPE,RUR,,,,,,,31,31.38319,,,,2021-06-23T13:40:07.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
26068368,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2010,RESIDENCEAREATYPE,TOTL,,,,,,,35,34.89885,,,,2021-06-23T13:40:07.557+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
26068369,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2010,RESIDENCEAREATYPE,URB,,,,,,,46,46.19408,,,,2021-06-23T13:40:07.587+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
26068370,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2011,RESIDENCEAREATYPE,RUR,,,,,,,33,32.72422,,,,2021-06-23T13:40:07.603+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
26068371,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2011,RESIDENCEAREATYPE,TOTL,,,,,,,36,36.42515,,,,2021-06-23T13:40:07.633+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
26068372,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2011,RESIDENCEAREATYPE,URB,,,,,,,48,48.17823,,,,2021-06-23T13:40:07.667+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
26068373,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2012,RESIDENCEAREATYPE,RUR,,,,,,,34,34.06537,,,,2021-06-23T13:40:07.68+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
26068374,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2012,RESIDENCEAREATYPE,TOTL,,,,,,,38,37.96081,,,,2021-06-23T13:40:07.697+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
26068375,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2012,RESIDENCEAREATYPE,URB,,,,,,,50,50.18887,,,,2021-06-23T13:40:07.73+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
26068376,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2013,RESIDENCEAREATYPE,RUR,,,,,,,35,35.40663,,,,2021-06-23T13:40:07.743+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
26068377,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2013,RESIDENCEAREATYPE,TOTL,,,,,,,40,39.50602,,,,2021-06-23T13:40:07.76+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
26068378,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2013,RESIDENCEAREATYPE,URB,,,,,,,52,52.226,,,,2021-06-23T13:40:07.79+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
26068379,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2014,RESIDENCEAREATYPE,RUR,,,,,,,37,36.748,,,,2021-06-23T13:40:07.807+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
26068380,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2014,RESIDENCEAREATYPE,TOTL,,,,,,,41,41.06097,,,,2021-06-23T13:40:07.853+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
26068381,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2014,RESIDENCEAREATYPE,URB,,,,,,,54,54.28964,,,,2021-06-23T13:40:07.9+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
26068382,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2015,RESIDENCEAREATYPE,RUR,,,,,,,38,38.08949,,,,2021-06-23T13:40:07.917+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
26068383,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2015,RESIDENCEAREATYPE,TOTL,,,,,,,43,42.62602,,,,2021-06-23T13:40:07.95+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
26068384,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2015,RESIDENCEAREATYPE,URB,,,,,,,56,56.37976,,,,2021-06-23T13:40:07.963+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
26068385,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2016,RESIDENCEAREATYPE,RUR,,,,,,,39,39.43108,,,,2021-06-23T13:40:07.98+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
26068386,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2016,RESIDENCEAREATYPE,TOTL,,,,,,,44,44.20122,,,,2021-06-23T13:40:07.997+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
26068387,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2016,RESIDENCEAREATYPE,URB,,,,,,,58,58.49639,,,,2021-06-23T13:40:08.027+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
26068388,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2017,RESIDENCEAREATYPE,RUR,,,,,,,41,40.77278,,,,2021-06-23T13:40:08.043+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
26068389,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2017,RESIDENCEAREATYPE,TOTL,,,,,,,46,45.78913,,,,2021-06-23T13:40:08.06+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
26068390,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2017,RESIDENCEAREATYPE,URB,,,,,,,61,60.63951,,,,2021-06-23T13:40:08.09+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
26068391,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2018,RESIDENCEAREATYPE,RUR,,,,,,,42,42.11459,,,,2021-06-23T13:40:08.12+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
26068392,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2018,RESIDENCEAREATYPE,TOTL,,,,,,,47,47.39066,,,,2021-06-23T13:40:08.137+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
26068393,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2018,RESIDENCEAREATYPE,URB,,,,,,,63,62.80912,,,,2021-06-23T13:40:08.17+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
26068394,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2019,RESIDENCEAREATYPE,RUR,,,,,,,43,43.45651,,,,2021-06-23T13:40:08.183+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
26068395,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2019,RESIDENCEAREATYPE,TOTL,,,,,,,49,49.00617,,,,2021-06-23T13:40:08.2+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
26068396,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2019,RESIDENCEAREATYPE,URB,,,,,,,65,65.00523,,,,2021-06-23T13:40:08.23+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
26068397,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2020,RESIDENCEAREATYPE,RUR,,,,,,,45,44.7967,,,,2021-06-23T13:40:08.247+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
26068398,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2020,RESIDENCEAREATYPE,TOTL,,,,,,,50,50.49965,,,,2021-06-23T13:40:08.263+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
26068399,WSH_SANITATION_BASIC,COUNTRY,AFG,YEAR,2020,RESIDENCEAREATYPE,URB,,,,,,,67,66.70919,,,,2021-06-23T13:40:08.293+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
26068400,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2000,RESIDENCEAREATYPE,RUR,,,,,,,8,7.53102,,,,2021-06-23T13:40:08.327+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
26068401,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2000,RESIDENCEAREATYPE,TOTL,,,,,,,28,27.55752,,,,2021-06-23T13:40:08.34+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
26068402,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2000,RESIDENCEAREATYPE,URB,,,,,,,48,47.51445,,,,2021-06-23T13:40:08.373+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
26068403,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2001,RESIDENCEAREATYPE,RUR,,,,,,,8,8.45465,,,,2021-06-23T13:40:08.387+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
26068404,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2001,RESIDENCEAREATYPE,TOTL,,,,,,,29,28.98922,,,,2021-06-23T13:40:08.403+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
26068405,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2001,RESIDENCEAREATYPE,URB,,,,,,,49,48.50335,,,,2021-06-23T13:40:08.42+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
26068406,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2002,RESIDENCEAREATYPE,RUR,,,,,,,9,9.37829,,,,2021-06-23T13:40:08.45+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
26068407,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2002,RESIDENCEAREATYPE,TOTL,,,,,,,30,30.42247,,,,2021-06-23T13:40:08.467+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
26068408,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2002,RESIDENCEAREATYPE,URB,,,,,,,49,49.49224,,,,2021-06-23T13:40:08.48+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
26068409,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2003,RESIDENCEAREATYPE,RUR,,,,,,,10,10.30192,,,,2021-06-23T13:40:08.497+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
26068410,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2003,RESIDENCEAREATYPE,TOTL,,,,,,,32,31.85606,,,,2021-06-23T13:40:08.543+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
26068411,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2003,RESIDENCEAREATYPE,URB,,,,,,,50,50.48114,,,,2021-06-23T13:40:08.56+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
26068412,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2004,RESIDENCEAREATYPE,RUR,,,,,,,11,11.22555,,,,2021-06-23T13:40:08.59+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
26068413,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2004,RESIDENCEAREATYPE,TOTL,,,,,,,33,33.29039,,,,2021-06-23T13:40:08.607+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
26068414,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2004,RESIDENCEAREATYPE,URB,,,,,,,51,51.47003,,,,2021-06-23T13:40:08.623+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
26068415,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2005,RESIDENCEAREATYPE,RUR,,,,,,,12,12.14918,,,,2021-06-23T13:40:08.637+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
26068416,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2005,RESIDENCEAREATYPE,TOTL,,,,,,,35,34.72264,,,,2021-06-23T13:40:08.67+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
26068417,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2005,RESIDENCEAREATYPE,URB,,,,,,,52,52.45892,,,,2021-06-23T13:40:08.683+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
26068418,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2006,RESIDENCEAREATYPE,RUR,,,,,,,13,13.07281,,,,2021-06-23T13:40:08.717+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
26068419,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2006,RESIDENCEAREATYPE,TOTL,,,,,,,36,35.99128,,,,2021-06-23T13:40:08.737+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
26068420,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2006,RESIDENCEAREATYPE,URB,,,,,,,53,53.44782,,,,2021-06-23T13:40:08.75+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
26068421,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2007,RESIDENCEAREATYPE,RUR,,,,,,,14,13.99645,,,,2021-06-23T13:40:08.783+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
26068422,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2007,RESIDENCEAREATYPE,TOTL,,,,,,,37,37.25931,,,,2021-06-23T13:40:08.803+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
26068423,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2007,RESIDENCEAREATYPE,URB,,,,,,,54,54.43671,,,,2021-06-23T13:40:08.82+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
26068424,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2008,RESIDENCEAREATYPE,RUR,,,,,,,15,14.92008,,,,2021-06-23T13:40:08.833+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
26068425,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2008,RESIDENCEAREATYPE,TOTL,,,,,,,39,38.52751,,,,2021-06-23T13:40:08.85+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
26068426,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2008,RESIDENCEAREATYPE,URB,,,,,,,55,55.42561,,,,2021-06-23T13:40:08.88+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
26068427,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2009,RESIDENCEAREATYPE,RUR,,,,,,,16,15.84371,,,,2021-06-23T13:40:08.897+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
26068428,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2009,RESIDENCEAREATYPE,TOTL,,,,,,,40,39.79427,,,,2021-06-23T13:40:08.927+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
26068429,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2009,RESIDENCEAREATYPE,URB,,,,,,,56,56.4145,,,,2021-06-23T13:40:08.943+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
26068430,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2010,RESIDENCEAREATYPE,RUR,,,,,,,17,16.76734,,,,2021-06-23T13:40:08.973+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
26068431,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2010,RESIDENCEAREATYPE,TOTL,,,,,,,41,41.06079,,,,2021-06-23T13:40:08.99+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
26068432,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2010,RESIDENCEAREATYPE,URB,,,,,,,57,57.40339,,,,2021-06-23T13:40:09.02+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
26068433,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2011,RESIDENCEAREATYPE,RUR,,,,,,,18,17.69098,,,,2021-06-23T13:40:09.037+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
26068434,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2011,RESIDENCEAREATYPE,TOTL,,,,,,,42,42.32666,,,,2021-06-23T13:40:09.053+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
26068435,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2011,RESIDENCEAREATYPE,URB,,,,,,,58,58.39229,,,,2021-06-23T13:40:09.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
26068436,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2012,RESIDENCEAREATYPE,RUR,,,,,,,19,18.61461,,,,2021-06-23T13:40:09.1+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
26068437,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2012,RESIDENCEAREATYPE,TOTL,,,,,,,44,43.59147,,,,2021-06-23T13:40:09.117+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
26068438,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2012,RESIDENCEAREATYPE,URB,,,,,,,59,59.38118,,,,2021-06-23T13:40:09.133+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
26068439,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2013,RESIDENCEAREATYPE,RUR,,,,,,,20,19.53824,,,,2021-06-23T13:40:09.163+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
26068440,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2013,RESIDENCEAREATYPE,TOTL,,,,,,,45,44.85479,,,,2021-06-23T13:40:09.18+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
26068441,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2013,RESIDENCEAREATYPE,URB,,,,,,,60,60.37007,,,,2021-06-23T13:40:09.197+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
26068442,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2014,RESIDENCEAREATYPE,RUR,,,,,,,20,20.46187,,,,2021-06-23T13:40:09.227+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
26068443,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2014,RESIDENCEAREATYPE,TOTL,,,,,,,46,46.11703,,,,2021-06-23T13:40:09.243+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
26068444,WSH_SANITATION_BASIC,COUNTRY,AGO,YEAR,2014,RESIDENCEAREATYPE,URB,,,,,,,61,61.35897,,,,2021-06-23T13:40:09.277+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
