Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,TimeDim,Dim1Type,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
437301,CHOLERA_0000000001,COUNTRY,AFG,YEAR,1960,,,,,,,,,887,,,,,2013-06-11T14:04:28.647+02:00,1960,1960-01-01T00:00:00+01:00,1960-12-31T00:00:00+01:00
437302,CHOLERA_0000000001,COUNTRY,BGD,YEAR,1960,,,,,,,,,15618,,,,,2013-06-11T14:04:28.647+02:00,1960,1960-01-01T00:00:00+01:00,1960-12-31T00:00:00+01:00
437303,CHOLERA_0000000001,COUNTRY,IND,YEAR,1960,,,,,,,,,14621,,,,,2013-06-11T14:04:28.647+02:00,1960,1960-01-01T00:00:00+01:00,1960-12-31T00:00:00+01:00
437304,CHOLERA_0000000001,COUNTRY,IDN,YEAR,1960,,,,,,,,,41,,,,,2013-06-11T14:04:28.647+02:00,1960,1960-01-01T00:00:00+01:00,1960-12-31T00:00:00+01:00
437305,CHOLERA_0000000001,COUNTRY,MMR,YEAR,1960,,,,,,,,,259,,,,,2013-06-11T14:04:28.647+02:00,1960,1960-01-01T00:00:00+01:00,1960-12-31T00:00:00+01:00
437306,CHOLERA_0000000001,COUNTRY,PAK,YEAR,1960,,,,,,,,,6704,,,,,2013-06-11T14:04:28.647+02:00,1960,1960-01-01T00:00:00+01:00,1960-12-31T00:00:00+01:00
437307,CHOLERA_0000000001,COUNTRY,AFG,YEAR,1965,,,,,,,,,218,,,,,2013-06-11T14:04:28.647+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
437308,CHOLERA_0000000001,COUNTRY,BHR,YEAR,1965,,,,,,,,,1,,,,,2013-06-11T14:04:28.647+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
437309,CHOLERA_0000000001,COUNTRY,BGD,YEAR,1965,,,,,,,,,1123,,,,,2013-06-11T14:04:28.647+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
437310,CHOLERA_0000000001,COUNTRY,BRN,YEAR,1965,,,,,,,,,198,,,,,2013-06-11T14:04:28.647+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
437311,CHOLERA_0000000001,COUNTRY,IND,YEAR,1965,,,,,,,,,42677,,,,,2013-06-11T14:04:28.647+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
437312,CHOLERA_0000000001,COUNTRY,IRN,YEAR,1965,,,,,,,,,5037,,,,,2013-06-11T14:04:28.647+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
437313,CHOLERA_0000000001,COUNTRY,MYS,YEAR,1965,,,,,,,,,16,,,,,2013-06-11T14:04:28.647+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
437314,CHOLERA_0000000001,COUNTRY,MMR,YEAR,1965,,,,,,,,,207,,,,,2013-06-11T14:04:28.647+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
437315,CHOLERA_0000000001,COUNTRY,NPL,YEAR,1965,,,,,,,,,727,,,,,2013-06-11T14:04:28.647+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
437316,CHOLERA_0000000001,COUNTRY,PAK,YEAR,1965,,,,,,,,,21,,,,,2013-06-11T14:04:28.647+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
437317,CHOLERA_0000000001,COUNTRY,PHL,YEAR,1965,,,,,,,,,4581,,,,,2013-06-11T14:04:28.647+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
437318,CHOLERA_0000000001,COUNTRY,THA,YEAR,1965,,,,,,,,,65,,,,,2013-06-11T14:04:28.647+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
437319,CHOLERA_0000000001,COUNTRY,VNM,YEAR,1965,,,,,,,,,1738,,,,,2013-06-11T14:04:28.647+02:00,1965,1965-01-01T00:00:00+01:00,1965-12-31T00:00:00+01:00
437320,CHOLERA_0000000001,COUNTRY,AFG,YEAR,1993,,,,,,,,,37046,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437321,CHOLERA_0000000001,COUNTRY,ARG,YEAR,1993,,,,,,,,,2350,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437322,CHOLERA_0000000001,COUNTRY,AUS,YEAR,1993,,,,,,,,,5,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437323,CHOLERA_0000000001,COUNTRY,AUT,YEAR,1993,,,,,,,,,1,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437324,CHOLERA_0000000001,COUNTRY,BGD,YEAR,1993,,,,,,,,,78,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437325,CHOLERA_0000000001,COUNTRY,BEL,YEAR,1993,,,,,,,,,1,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437326,CHOLERA_0000000001,COUNTRY,BLZ,YEAR,1993,,,,,,,,,135,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437327,CHOLERA_0000000001,COUNTRY,BEN,YEAR,1993,,,,,,,,,10,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437328,CHOLERA_0000000001,COUNTRY,BOL,YEAR,1993,,,,,,,,,10134,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437329,CHOLERA_0000000001,COUNTRY,BRA,YEAR,1993,,,,,,,,,59212,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437330,CHOLERA_0000000001,COUNTRY,BDI,YEAR,1993,,,,,,,,,78,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437331,CHOLERA_0000000001,COUNTRY,KHM,YEAR,1993,,,,,,,,,2252,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437332,CHOLERA_0000000001,COUNTRY,CMR,YEAR,1993,,,,,,,,,648,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437333,CHOLERA_0000000001,COUNTRY,CAN,YEAR,1993,,,,,,,,,6,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437334,CHOLERA_0000000001,COUNTRY,CHL,YEAR,1993,,,,,,,,,32,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437335,CHOLERA_0000000001,COUNTRY,CHN,YEAR,1993,,,,,,,,,11673,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437336,CHOLERA_0000000001,COUNTRY,COL,YEAR,1993,,,,,,,,,230,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437337,CHOLERA_0000000001,COUNTRY,CRI,YEAR,1993,,,,,,,,,14,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437338,CHOLERA_0000000001,COUNTRY,COD,YEAR,1993,,,,,,,,,986,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437339,CHOLERA_0000000001,COUNTRY,DNK,YEAR,1993,,,,,,,,,2,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437340,CHOLERA_0000000001,COUNTRY,DJI,YEAR,1993,,,,,,,,,10055,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437341,CHOLERA_0000000001,COUNTRY,ECU,YEAR,1993,,,,,,,,,6833,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437342,CHOLERA_0000000001,COUNTRY,SLV,YEAR,1993,,,,,,,,,6573,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437343,CHOLERA_0000000001,COUNTRY,EST,YEAR,1993,,,,,,,,,2,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437344,CHOLERA_0000000001,COUNTRY,FRA,YEAR,1993,,,,,,,,,5,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437345,CHOLERA_0000000001,COUNTRY,GEO,YEAR,1993,,,,,,,,,8,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437346,CHOLERA_0000000001,COUNTRY,DEU,YEAR,1993,,,,,,,,,1,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437347,CHOLERA_0000000001,COUNTRY,GHA,YEAR,1993,,,,,,,,,1448,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437348,CHOLERA_0000000001,COUNTRY,GRC,YEAR,1993,,,,,,,,,1,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437349,CHOLERA_0000000001,COUNTRY,GTM,YEAR,1993,,,,,,,,,30604,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437350,CHOLERA_0000000001,COUNTRY,GUY,YEAR,1993,,,,,,,,,66,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437351,CHOLERA_0000000001,COUNTRY,HND,YEAR,1993,,,,,,,,,4013,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437352,CHOLERA_0000000001,COUNTRY,IND,YEAR,1993,,,,,,,,,12084,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437353,CHOLERA_0000000001,COUNTRY,IDN,YEAR,1993,,,,,,,,,3564,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437354,CHOLERA_0000000001,COUNTRY,IRN,YEAR,1993,,,,,,,,,1347,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437355,CHOLERA_0000000001,COUNTRY,IRQ,YEAR,1993,,,,,,,,,280,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437356,CHOLERA_0000000001,COUNTRY,JPN,YEAR,1993,,,,,,,,,89,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437357,CHOLERA_0000000001,COUNTRY,KAZ,YEAR,1993,,,,,,,,,74,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437358,CHOLERA_0000000001,COUNTRY,KWT,YEAR,1993,,,,,,,,,1,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437359,CHOLERA_0000000001,COUNTRY,LAO,YEAR,1993,,,,,,,,,5521,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437360,CHOLERA_0000000001,COUNTRY,LBN,YEAR,1993,,,,,,,,,344,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437361,CHOLERA_0000000001,COUNTRY,MWI,YEAR,1993,,,,,,,,,25193,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437362,CHOLERA_0000000001,COUNTRY,MYS,YEAR,1993,,,,,,,,,995,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437363,CHOLERA_0000000001,COUNTRY,MEX,YEAR,1993,,,,,,,,,10712,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437364,CHOLERA_0000000001,COUNTRY,MOZ,YEAR,1993,,,,,,,,,19803,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437365,CHOLERA_0000000001,COUNTRY,MMR,YEAR,1993,,,,,,,,,1758,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437366,CHOLERA_0000000001,COUNTRY,NPL,YEAR,1993,,,,,,,,,31,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437367,CHOLERA_0000000001,COUNTRY,NLD,YEAR,1993,,,,,,,,,3,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437368,CHOLERA_0000000001,COUNTRY,NIC,YEAR,1993,,,,,,,,,6631,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437369,CHOLERA_0000000001,COUNTRY,NGA,YEAR,1993,,,,,,,,,4160,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437370,CHOLERA_0000000001,COUNTRY,PAK,YEAR,1993,,,,,,,,,12092,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437371,CHOLERA_0000000001,COUNTRY,PAN,YEAR,1993,,,,,,,,,42,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437372,CHOLERA_0000000001,COUNTRY,PRY,YEAR,1993,,,,,,,,,3,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437373,CHOLERA_0000000001,COUNTRY,PER,YEAR,1993,,,,,,,,,72404,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437374,CHOLERA_0000000001,COUNTRY,PHL,YEAR,1993,,,,,,,,,708,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437375,CHOLERA_0000000001,COUNTRY,KOR,YEAR,1993,,,,,,,,,5,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437376,CHOLERA_0000000001,COUNTRY,MDA,YEAR,1993,,,,,,,,,1,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437377,CHOLERA_0000000001,COUNTRY,ROU,YEAR,1993,,,,,,,,,15,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437378,CHOLERA_0000000001,COUNTRY,RUS,YEAR,1993,,,,,,,,,23,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437379,CHOLERA_0000000001,COUNTRY,RWA,YEAR,1993,,,,,,,,,568,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437380,CHOLERA_0000000001,COUNTRY,SGP,YEAR,1993,,,,,,,,,24,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437381,CHOLERA_0000000001,COUNTRY,ZAF,YEAR,1993,,,,,,,,,78,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437382,CHOLERA_0000000001,COUNTRY,ESP,YEAR,1993,,,,,,,,,3,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437383,CHOLERA_0000000001,COUNTRY,LKA,YEAR,1993,,,,,,,,,1,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437384,CHOLERA_0000000001,COUNTRY,CHE,YEAR,1993,,,,,,,,,2,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437385,CHOLERA_0000000001,COUNTRY,TJK,YEAR,1993,,,,,,,,,165,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437386,CHOLERA_0000000001,COUNTRY,TGO,YEAR,1993,,,,,,,,,19,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437387,CHOLERA_0000000001,COUNTRY,GBR,YEAR,1993,,,,,,,,,13,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437388,CHOLERA_0000000001,COUNTRY,TZA,YEAR,1993,,,,,,,,,792,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437389,CHOLERA_0000000001,COUNTRY,USA,YEAR,1993,,,,,,,,,19,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437390,CHOLERA_0000000001,COUNTRY,VEN,YEAR,1993,,,,,,,,,409,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437391,CHOLERA_0000000001,COUNTRY,VNM,YEAR,1993,,,,,,,,,3361,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437392,CHOLERA_0000000001,COUNTRY,ZMB,YEAR,1993,,,,,,,,,6766,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437393,CHOLERA_0000000001,COUNTRY,ZWE,YEAR,1993,,,,,,,,,5385,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437394,CHOLERA_0000000001,COUNTRY,CIV,YEAR,1993,,,,,,,,,724,,,,,2013-06-11T14:04:28.647+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
437395,CHOLERA_0000000001,COUNTRY,AFG,YEAR,1994,,,,,,,,,38735,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437396,CHOLERA_0000000001,COUNTRY,ALB,YEAR,1994,,,,,,,,,626,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437397,CHOLERA_0000000001,COUNTRY,DZA,YEAR,1994,,,,,,,,,118,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437398,CHOLERA_0000000001,COUNTRY,AGO,YEAR,1994,,,,,,,,,3443,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437399,CHOLERA_0000000001,COUNTRY,ARG,YEAR,1994,,,,,,,,,889,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437400,CHOLERA_0000000001,COUNTRY,AUS,YEAR,1994,,,,,,,,,3,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437401,CHOLERA_0000000001,COUNTRY,AUT,YEAR,1994,,,,,,,,,1,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437402,CHOLERA_0000000001,COUNTRY,AZE,YEAR,1994,,,,,,,,,18,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437403,CHOLERA_0000000001,COUNTRY,BGD,YEAR,1994,,,,,,,,,562,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437404,CHOLERA_0000000001,COUNTRY,BLR,YEAR,1994,,,,,,,,,3,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437405,CHOLERA_0000000001,COUNTRY,BEL,YEAR,1994,,,,,,,,,1,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437406,CHOLERA_0000000001,COUNTRY,BLZ,YEAR,1994,,,,,,,,,6,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437407,CHOLERA_0000000001,COUNTRY,BEN,YEAR,1994,,,,,,,,,187,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437408,CHOLERA_0000000001,COUNTRY,BOL,YEAR,1994,,,,,,,,,2710,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437409,CHOLERA_0000000001,COUNTRY,BRA,YEAR,1994,,,,,,,,,49455,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437410,CHOLERA_0000000001,COUNTRY,BDI,YEAR,1994,,,,,,,,,562,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437411,CHOLERA_0000000001,COUNTRY,KHM,YEAR,1994,,,,,,,,,3085,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437412,CHOLERA_0000000001,COUNTRY,CMR,YEAR,1994,,,,,,,,,527,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437413,CHOLERA_0000000001,COUNTRY,CAN,YEAR,1994,,,,,,,,,2,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437414,CHOLERA_0000000001,COUNTRY,CPV,YEAR,1994,,,,,,,,,128,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437415,CHOLERA_0000000001,COUNTRY,TCD,YEAR,1994,,,,,,,,,1094,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437416,CHOLERA_0000000001,COUNTRY,CHL,YEAR,1994,,,,,,,,,1,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437417,CHOLERA_0000000001,COUNTRY,CHN,YEAR,1994,,,,,,,,,34877,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437418,CHOLERA_0000000001,COUNTRY,COL,YEAR,1994,,,,,,,,,996,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437419,CHOLERA_0000000001,COUNTRY,CRI,YEAR,1994,,,,,,,,,38,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437420,CHOLERA_0000000001,COUNTRY,COD,YEAR,1994,,,,,,,,,58057,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437421,CHOLERA_0000000001,COUNTRY,DNK,YEAR,1994,,,,,,,,,2,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437422,CHOLERA_0000000001,COUNTRY,DJI,YEAR,1994,,,,,,,,,1122,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437423,CHOLERA_0000000001,COUNTRY,ECU,YEAR,1994,,,,,,,,,1785,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437424,CHOLERA_0000000001,COUNTRY,SLV,YEAR,1994,,,,,,,,,11745,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437425,CHOLERA_0000000001,COUNTRY,FIN,YEAR,1994,,,,,,,,,2,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437426,CHOLERA_0000000001,COUNTRY,FRA,YEAR,1994,,,,,,,,,4,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437427,CHOLERA_0000000001,COUNTRY,GMB,YEAR,1994,,,,,,,,,1,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437428,CHOLERA_0000000001,COUNTRY,DEU,YEAR,1994,,,,,,,,,5,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437429,CHOLERA_0000000001,COUNTRY,GHA,YEAR,1994,,,,,,,,,2267,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437430,CHOLERA_0000000001,COUNTRY,GTM,YEAR,1994,,,,,,,,,5282,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437431,CHOLERA_0000000001,COUNTRY,GIN,YEAR,1994,,,,,,,,,31415,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
437432,CHOLERA_0000000001,COUNTRY,GNB,YEAR,1994,,,,,,,,,15296,,,,,2013-06-11T14:04:28.647+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
